assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,defensivestyle,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,defensivedepth,hasvikingclap,jerseytype,chancecreation,pitchcolor,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,defensivewidth,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,stadiummowpattern_code,matchdayoverallrating,matchdaymidfieldrating,attackrating,playersinboxcorner,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,playersinboxfk,stanchionflamethrower,stadiumgoalnetpattern,captainid,offensivestyle,personalityid,playersinboxcross,prev_el_champ,leftfreekicktakerid,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,offensivewidth,profitability,utcoffset,penaltytakerid,pitchlinecolor,freekicktakerid,crowdskintonecode,internationalprestige,haslargeflag,trainingstadium,form,genericint1,trait1vstrong,matchdayattackrating
1328,255,255,0,21,250,228,1912,250,4,250,255,2,43,52,2,250,250,24,250,Croatia,177,0,-1,1,0,177003,0,10,-1,70,0,2,0,4,0,0,0,0,34198,0,1,0,60,1886,0,1,82,1,79,82,77,2,16,0,77,1,-1,77,0,0,0,177003,131072,0,177003,0,0,0,4,177003,0,1328,0,278528,0,2,0,0,177003,0,0,3,0,177003,0,0,5,0,79,66,60,0,1,177003,0,177003,2,6,0,366,0,-1,4194304,77
1330,27,225,0,163,1,59,1901,1,255,1,34,2,50,255,2,1,1,90,1,Czech Republic,255,0,-1,2,0,246618,4,10,-1,60,0,1,3,4,0,0,0,0,21000,0,1,0,50,1337,0,1,75,3,75,75,74,2,14,3,75,0,-1,75,0,0,0,253727,132096,0,269509,0,0,0,1,269509,0,1330,0,155648,0,2,0,0,236792,1,1,2,0,246618,0,0,5,0,75,130,60,0,1,236792,0,246618,2,5,0,366,0,-1,266240,74
1331,4,154,0,255,169,255,1889,169,153,169,8,2,55,3,2,169,169,255,169,Denmark,8,0,-1,1,0,190460,0,10,-1,60,0,2,0,4,0,0,0,0,38065,0,1,0,50,1363,0,1,78,1,79,78,76,2,12,0,79,1,-1,79,0,0,0,190460,132096,0,190460,0,0,0,2,190460,0,1331,0,303104,0,2,0,1,179645,1,0,4,0,190460,0,0,7,0,79,66,60,0,1,190460,0,190460,2,6,0,366,0,-1,4198400,76
1334,255,255,0,204,102,0,1907,0,255,204,255,2,60,235,2,204,0,102,102,Finland,245,0,-1,1,0,207593,0,10,-1,36,0,2,1,4,0,0,0,0,36200,0,1,0,30,1363,0,1,71,1,71,71,71,2,24,1,67,0,-1,67,1,0,0,207593,4202496,0,207593,0,0,0,2,234298,0,1334,0,528384,0,2,0,0,190941,2,0,2,0,232446,0,0,7,0,71,66,30,0,2,190362,0,207593,2,3,0,316,0,-1,526336,71
1335,73,16,0,255,1,255,1904,1,255,1,128,3,48,1,3,1,1,255,1,France,1,0,-1,1,0,194765,4,10,-1,60,0,1,3,4,0,0,0,0,67394,0,1,0,70,1343,0,1,85,1,84,85,86,2,2,3,83,0,-1,83,1,0,0,194765,132224,0,194765,0,0,0,2,194765,0,1335,0,319616,0,2,0,0,231747,1,0,4,0,231747,0,0,4,0,84,66,70,0,1,231747,0,194765,2,10,0,366,0,-1,4198528,86
1337,255,255,0,1,135,1,1900,135,15,135,255,3,51,145,3,135,135,1,135,Germany,120,0,-1,2,0,212622,4,10,-1,60,0,2,3,4,0,0,0,0,47069,0,1,0,60,1318,0,1,85,1,85,85,81,2,12,3,83,0,-1,83,0,0,0,212622,131712,0,212622,0,0,0,2,212622,0,1337,0,164992,0,2,0,0,186942,1,1,5,0,212622,0,0,4,0,85,190,60,0,1,186942,0,212622,2,10,0,366,0,-1,270464,81
1341,91,36,0,255,139,255,1947,34,221,34,167,1,64,23,1,34,34,255,139,Iceland,11,0,-1,1,0,246814,0,10,-1,50,1,1,1,4,0,0,0,0,9800,0,1,0,50,1331,0,1,71,1,71,71,74,2,-21,1,71,1,-1,71,1,0,0,246814,263232,0,246814,0,0,0,2,246814,0,1341,0,4218944,0,2,0,0,189167,1,0,2,0,246814,0,0,7,0,71,130,50,0,0,195586,0,246814,2,2,0,316,0,-1,528448,74
1343,107,0,0,210,89,0,1898,66,255,79,187,3,41,255,3,79,66,90,89,Italy,255,0,-1,2,0,210935,0,10,-1,50,0,1,3,4,0,0,0,0,73261,0,1,0,50,1335,0,1,82,1,82,82,82,2,12,3,82,0,-1,82,1,0,0,205498,132096,1,205498,0,0,0,4,205498,0,1343,0,172032,0,2,0,0,230621,1,1,2,0,210935,0,0,4,0,82,190,60,0,1,205498,0,210935,2,9,0,366,0,-1,266240,82
1352,5,164,0,255,1,255,1902,1,17,1,1,2,59,51,2,1,1,255,1,Norway,210,0,-1,2,0,222665,0,10,-1,60,0,2,3,4,0,0,0,0,27200,0,1,0,60,1363,0,1,77,1,76,77,83,2,10,3,75,1,-1,75,0,0,0,222665,132096,0,222665,0,0,0,2,222665,0,1352,0,132096,0,2,0,0,222665,1,1,3,0,222665,0,0,7,0,76,66,60,0,1,239085,0,222665,2,5,0,366,0,-1,270336,83
1353,2,255,0,255,220,255,1919,220,221,1,2,2,52,22,2,220,1,255,1,Poland,22,0,-1,1,0,188545,0,10,-1,40,0,2,2,4,0,0,0,0,58580,0,1,0,50,1337,0,1,75,1,77,75,79,2,21,2,74,0,-1,74,1,0,0,262113,4195328,0,212138,0,0,0,2,212138,0,1353,0,541696,0,2,0,0,188545,1,1,3,0,188545,0,0,5,0,77,66,60,0,1,188545,0,188545,2,5,0,366,0,-1,532480,79
1354,10,210,0,2,255,0,1914,255,20,255,15,3,38,130,3,255,255,100,255,Portugal,0,0,-1,1,0,20801,0,10,-1,50,0,2,3,4,0,0,0,2,37593,0,1,0,40,1362,0,1,84,1,84,84,85,2,-9,3,83,1,-1,83,1,0,0,212198,132096,2,212198,0,0,0,5,212198,0,1354,0,303104,0,2,0,0,20801,1,0,2,0,20801,0,0,4,0,84,66,40,0,0,20801,0,20801,2,8,0,366,0,-1,4198400,85
1355,153,0,0,255,110,255,1921,0,10,60,76,2,53,140,2,60,0,255,110,Republic of Ireland,31,0,-1,2,0,212454,0,10,-1,50,0,2,3,4,0,0,0,0,51700,0,0,0,60,110081,0,1,71,1,73,71,73,2,-6,3,73,0,-1,73,1,0,0,228151,132224,0,228151,0,0,0,1,228151,0,1355,0,181376,0,2,0,0,204936,1,0,5,0,228151,0,0,3,0,73,161,60,0,0,259608,0,228151,2,5,0,316,0,-1,270464,73
1356,204,255,0,1,1,255,1909,1,1,1,1,2,44,1,2,1,1,1,1,Romania,204,0,-1,1,0,212207,0,10,-1,50,0,1,3,4,0,0,0,0,55634,0,1,0,50,1886,0,1,72,3,72,72,70,2,26,3,71,1,-1,71,1,0,0,212207,263240,1,212207,0,0,0,2,212207,0,1356,0,4251720,0,2,0,0,212207,1,1,4,0,197971,0,0,5,0,72,66,50,0,2,197971,0,197971,2,5,0,316,0,-1,528456,70
1359,55,20,0,255,1,255,1873,1,250,1,150,2,55,240,2,1,1,255,1,Scotland,1,0,-1,1,0,210881,4,10,-1,50,0,2,3,4,0,0,0,0,52063,0,0,0,60,1318,0,1,77,3,76,77,72,2,-4,3,76,0,-1,76,0,0,0,216267,262144,0,210881,0,0,0,2,210881,0,1359,0,4210688,0,2,0,0,216267,0,0,2,0,210881,0,0,3,0,76,190,60,0,0,247279,0,210881,2,4,0,366,0,-1,524288,72
1362,8,181,0,25,1,255,1909,1,200,1,16,3,40,44,3,1,1,173,1,Spain,22,0,-1,2,0,230142,4,10,-1,70,0,2,0,4,0,0,0,0,68456,0,0,295,60,1343,0,1,84,1,83,84,83,2,-3,0,83,0,-1,83,0,0,0,230142,131712,0,230142,0,0,0,3,230142,0,1362,0,131712,0,2,0,0,201153,0,0,4,0,230142,0,0,4,0,83,190,70,0,1,201153,0,230142,2,9,0,366,0,-1,263296,83
1363,221,253,0,180,211,1,1904,211,250,211,26,2,59,210,2,211,211,106,211,Sweden,5,0,-1,1,0,208448,0,10,-1,50,0,2,1,4,0,0,0,0,50000,0,1,0,40,1331,0,1,76,1,77,76,82,2,17,1,74,1,-1,74,0,0,0,208448,139328,0,208448,0,0,0,2,208448,0,1363,0,282688,0,2,0,1,221660,2,0,3,0,208448,0,0,7,0,77,190,50,0,1,208448,0,208448,2,5,0,366,0,-1,4196416,82
1366,207,252,0,196,255,28,1991,255,252,255,27,2,50,207,2,255,255,90,255,Ukraine,27,0,-1,1,0,227813,0,10,-1,50,1,2,1,4,0,0,0,0,70050,0,1,0,50,1367,0,1,77,1,77,77,81,2,30,1,74,0,-1,74,1,0,0,227813,263168,0,227813,0,0,0,3,246340,0,1366,0,4211712,0,2,0,0,227813,1,0,2,0,244369,0,0,5,0,77,66,60,0,2,227813,0,227813,2,6,0,366,0,-1,532480,81
1367,15,218,0,255,100,255,1876,1,1,1,4,2,51,181,2,1,1,255,100,Wales,1,0,-1,1,0,220710,0,10,-1,50,0,2,3,4,0,0,0,0,33280,0,1,0,60,1318,0,1,72,1,73,72,74,2,-3,3,74,0,-1,74,0,0,0,186561,263232,0,220710,0,0,0,2,186561,0,1367,0,4218944,0,2,0,0,186561,1,1,3,0,220710,0,0,3,0,73,190,60,0,0,186561,0,220710,2,4,0,316,0,-1,528448,74
1369,200,125,0,255,255,255,1893,255,100,255,255,3,-34,175,3,255,255,255,255,Argentina,225,0,-1,1,0,158023,0,10,-1,50,0,1,0,4,0,0,0,0,54000,0,0,0,40,1337,0,1,83,1,83,83,86,2,-58,0,82,1,-1,82,1,1,0,158023,131712,0,158023,0,0,0,2,158023,0,1369,0,296064,0,2,0,0,158023,0,0,5,0,158023,0,0,1,0,83,190,40,0,-3,158023,0,158023,7,9,0,366,0,-1,4202624,86
1386,124,12,0,250,250,250,1922,250,186,250,68,2,19,27,2,250,250,250,250,Mexico,27,0,-1,2,0,235537,0,10,-1,60,0,2,3,3,0,0,0,0,81070,0,1,483,60,1387,0,1,77,1,77,77,78,2,-99,3,74,0,-1,74,1,0,0,235537,132436,0,237997,0,0,0,4,221992,0,1386,0,155988,0,2,0,0,140233,1,0,4,0,221992,0,0,1,0,77,190,60,0,-6,245152,0,235537,7,7,0,366,0,-1,266580,78
1387,7,241,0,92,255,0,1913,255,255,255,16,2,34,255,2,255,255,37,255,United States,255,0,-1,3,0,227796,4,10,-1,50,0,1,3,4,0,0,0,0,27000,0,1,0,50,1386,2,1,76,15,76,76,76,2,-118,3,76,0,-1,76,1,0,0,232999,66688,0,227796,0,0,0,1,227796,0,1387,0,90240,0,2,0,0,232999,1,0,3,0,227796,0,0,6,0,76,66,60,0,-8,227796,0,227796,2,6,0,366,0,-1,135296,76
1439,24,239,5000,255,169,255,1910,169,230,169,33,1,56,20,1,169,169,255,169,Kalmar FF,28,0,-1,2,0,221662,0,3,-1,60,0,1,0,4,0,3,0,1,12000,0,1,239,50,112072,0,1,65,1,64,65,63,2,16,0,63,1,-1,63,1,0,0,221662,132096,0,221662,0,0,3,2,231514,8,1439,0,164864,0,2,0,1,196972,1,0,3,0,221662,1,0,7,0,63,97,60,8,1,221662,0,221662,2,1,0,316,0,-1,270336,65
1443,113,0,8050,255,250,255,1896,250,0,250,97,1,56,140,1,250,250,255,250,Viborg FF,110,0,-1,1,0,250960,0,2,-1,50,0,2,3,4,0,1,0,0,10000,25,0,512,50,1516,0,1,64,1,66,64,63,2,9,3,65,1,-1,65,1,0,0,250960,270336,0,241150,0,0,1,2,241150,2,1443,0,4214784,0,2,0,1,256741,2,1,2,0,250960,0,0,7,0,66,80,70,6,1,250960,0,250960,2,1,0,316,0,-1,526336,63
1456,255,255,6450,1,1,1,1894,1,255,1,255,1,59,255,1,1,1,1,1,Odds Ballklubb,255,0,-1,2,0,148696,0,6,-1,60,0,2,3,4,0,3,0,0,11767,0,1,454,60,1757,2,1,65,15,64,65,62,2,9,3,63,1,-1,63,1,0,0,148696,132354,0,148696,0,0,12,2,148696,7,1456,0,139522,0,2,0,0,190459,1,0,4,0,148696,0,0,7,0,64,199,50,6,1,148696,0,148696,2,1,0,316,0,-1,266498,61
1463,255,255,3600,255,169,1,1993,169,245,169,255,1,59,225,1,169,169,1,169,FK Haugesund,235,0,-1,1,0,239175,0,5,-1,50,0,1,3,4,0,2,0,0,8754,5,1,212,50,300,0,1,61,3,62,62,64,2,5,3,60,1,-1,61,1,0,0,239175,132360,0,239175,0,0,0,2,239175,5,1463,0,319752,0,2,0,0,247611,1,0,5,0,239175,0,0,7,0,62,199,60,7,1,269414,0,239175,2,1,0,316,0,-1,4198664,63
1473,102,1,19500,255,204,255,1983,255,255,204,204,1,35,204,1,1,1,255,102,Ulsan HD FC,1,0,-1,1,0,213471,0,10,-1,50,0,2,0,4,0,4,0,0,43554,5,1,501,50,1474,0,1,69,1,70,69,73,2,129,0,69,1,-1,69,1,0,0,213471,270354,1,213471,0,0,1,4,213471,6,1473,0,4214802,0,2,0,0,201528,2,1,5,0,213471,3,0,2,0,71,42,50,1,9,213189,0,213471,4,7,0,316,0,-1,526354,72
1474,1,204,10250,1,1,1,1973,1,255,1,1,1,35,255,1,1,204,1,1,Pohang Steelers,255,0,-1,1,0,231942,0,7,-1,50,0,1,3,4,0,4,0,0,17443,17,1,382,40,1473,0,1,66,1,63,63,67,2,129,3,60,1,-1,62,1,0,0,231942,263184,1,231942,0,0,4,4,231942,7,1474,0,4235280,0,2,0,0,229343,1,1,2,0,231942,5,0,2,0,65,42,60,7,9,274437,0,231942,4,5,0,316,0,-1,528400,66
1477,204,1,19950,1,1,1,1994,1,255,1,1,1,35,255,1,1,1,1,204,Jeonbuk Hyundai Motors,255,0,-1,3,0,213317,0,9,-1,60,0,1,0,4,0,5,0,0,42477,25,1,233,60,983,0,1,68,1,69,69,71,2,127,0,69,1,-1,69,1,0,0,213317,66690,1,213317,0,0,5,2,213317,5,1477,0,115842,0,2,0,0,213317,1,1,7,0,213317,9,0,2,0,69,42,60,2,9,267825,0,213317,4,7,0,316,0,-1,139394,71
1478,128,255,11650,1,255,255,1982,255,250,1,1,1,33,250,1,255,255,1,128,Jeju United,250,0,-1,2,0,211786,0,7,-1,50,0,1,1,4,0,3,0,0,29791,3,1,441,40,982,0,1,66,1,66,66,67,2,126,1,65,0,-1,65,1,0,0,211786,139392,0,211786,0,0,0,4,211786,5,1478,0,168064,0,2,0,0,211786,2,1,2,0,211786,1,0,2,0,66,42,50,3,9,211786,0,211786,4,2,0,316,0,-1,264320,67
1480,1,1,2300,255,80,255,1904,0,225,200,200,1,54,1,1,200,0,255,80,Carlisle United,1,0,-1,1,0,247336,0,2,-1,40,0,2,2,4,0,3,0,0,17949,0,0,95,50,381,0,2,64,1,63,64,62,2,-2,2,62,0,-1,62,0,0,0,247336,270340,0,247336,0,0,0,1,247336,9,1480,0,4198404,0,2,0,0,228928,2,0,4,0,247336,0,0,3,0,63,55,60,7,0,226950,0,247336,2,1,0,316,0,-1,526340,62
1516,33,224,42500,1,211,1,1999,211,221,211,34,1,56,30,1,211,211,1,211,FC Midtjylland,27,0,-1,2,0,251847,0,9,-1,50,0,2,1,4,0,5,0,0,11800,0,1,216,70,1443,0,1,69,1,70,69,69,2,8,1,71,1,-1,71,1,0,0,251847,132224,0,251847,0,0,2,1,251847,7,1516,0,132224,0,2,0,1,190633,1,1,4,0,256933,3,0,7,0,70,80,50,2,1,247686,0,251847,2,3,0,316,0,-1,270464,69
1530,250,250,70000,1,1,1,1919,1,250,1,250,1,47,250,1,1,1,1,1,Angers SCO,250,0,-1,1,0,209781,4,9,-1,50,0,2,3,4,0,3,0,0,15679,0,1,17,40,1814,0,1,69,3,70,70,69,2,0,3,70,1,-1,69,0,0,0,209781,262402,1,222515,0,0,0,4,222515,3,1530,0,4210946,0,2,0,1,209781,0,0,3,0,222515,0,0,4,0,69,88,60,7,1,212350,0,209781,2,1,0,316,0,-1,524546,69
1572,17,123,945,250,10,135,1919,10,165,10,40,1,53,30,1,10,10,206,10,Drogheda United,43,0,-1,1,0,265829,0,3,-1,50,0,2,2,4,1,2,0,0,2000,0,0,634,60,837,0,1,57,1,56,55,57,2,-6,2,56,0,-1,56,0,0,0,265829,131396,0,265829,0,0,1,2,265829,2,1572,0,278852,0,2,0,0,181725,0,0,3,0,265829,1,0,3,0,57,161,60,8,0,198990,0,265829,2,1,0,316,0,-1,4194628,55
1629,174,0,45000,255,230,255,1903,230,1,230,239,1,-29,1,1,230,230,255,230,Grêmio,1,0,-1,2,0,230420,0,8,-1,50,0,2,0,4,0,6,0,1,55662,0,1,386,60,1048,0,1,71,3,71,71,72,2,-51,0,71,1,-1,71,1,1,0,230263,132488,0,230250,3,0,5,2,230289,6,1629,0,181640,0,2,0,1,230263,1,1,3,0,230420,2,0,1,0,71,74,60,6,-3,230240,0,230420,7,8,0,316,0,-1,270728,72
1704,130,37,6000,255,255,255,1897,255,0,255,52,1,53,0,1,255,255,255,255,Yverdon-Sport,0,0,-1,1,0,245319,0,3,-1,50,0,2,3,4,0,2,0,0,7600,25,1,930,60,1862,0,1,67,7,67,67,67,2,18,3,65,1,-1,65,1,0,0,189120,131392,0,189120,0,0,0,2,189120,4,1704,0,278848,0,2,0,0,244442,0,0,3,0,245319,0,0,4,0,67,151,60,9,1,277611,0,245319,2,1,0,316,0,-1,4194624,67
1713,1,255,11400,1,255,1,1896,255,255,255,1,1,47,255,1,255,255,1,255,FC Winterthur,255,0,-1,1,0,256980,0,3,-1,40,0,2,1,4,0,3,0,0,9400,1,1,905,60,894,0,1,66,12,65,66,66,2,8,1,64,1,-1,64,1,0,0,256980,262160,0,210538,0,0,0,2,210538,3,1713,0,4227088,0,2,0,0,269564,0,0,2,0,256980,3,0,4,0,65,151,70,10,1,210538,0,256980,2,1,0,316,0,-1,524304,66
1738,191,153,65000,90,1,45,1894,1,250,1,230,1,49,250,1,1,1,62,1,Le Havre AC,250,0,-1,1,0,223058,4,2,-1,40,0,2,3,4,0,3,0,0,25178,0,1,267,40,210,0,1,71,3,70,70,72,2,0,3,70,1,-1,72,0,0,0,223058,4195328,1,188537,0,0,1,3,223058,8,1738,0,532480,0,2,0,0,262237,1,0,2,0,223058,0,0,4,0,71,26,60,8,1,241002,0,223058,2,1,0,316,0,-1,528384,72
1744,235,255,16500,98,255,0,1912,255,0,255,0,1,44,83,1,255,255,16,255,Modena,166,0,-1,1,0,224982,0,5,-1,50,0,2,0,4,0,2,0,0,21151,27,1,319,60,189,0,1,67,3,68,68,66,2,10,0,67,0,-1,68,1,0,0,224982,262144,0,224982,0,0,0,2,224982,4,1744,0,4194304,0,2,0,0,268923,0,1,2,0,224982,0,0,8,0,67,92,60,4,1,220065,0,224982,2,1,0,316,0,-1,524288,67
1745,62,19,18000,255,255,255,1907,255,1,255,147,1,45,1,1,255,255,255,255,Como,1,0,-1,1,0,254579,0,5,-1,50,0,2,0,4,0,2,0,0,13602,0,1,117,40,111811,0,1,73,3,71,71,70,2,9,0,68,1,-1,69,1,0,0,220933,131072,0,254579,0,0,0,3,254579,5,1745,0,262144,0,2,0,1,220933,0,0,2,0,254579,0,0,4,0,71,92,40,5,1,237715,0,254579,2,1,0,316,0,-1,4194304,72
1746,90,32,50000,255,248,255,1920,247,47,250,167,2,43,118,2,250,247,255,248,Empoli,215,0,-1,1,0,220475,0,2,-1,70,0,2,0,4,0,3,0,0,16284,0,1,154,40,110374,0,1,72,3,73,72,72,2,10,0,73,1,-1,73,1,0,0,220475,132224,2,220475,0,0,0,2,220475,9,1746,0,312448,0,2,0,0,220534,1,1,6,0,220475,0,0,4,0,72,72,50,10,1,220475,0,220475,2,1,0,316,0,-1,4202624,72
1750,160,21,35000,1,204,1,1899,202,250,206,74,1,51,250,1,206,202,1,204,Cercle Brugge,250,0,-1,3,0,201438,0,4,-1,50,0,2,1,4,0,4,0,1,29062,0,1,78,30,231,0,1,70,1,69,70,70,2,3,1,67,1,-1,67,1,0,0,201438,73749,2,201438,0,0,1,4,201438,8,1750,0,118805,0,2,0,0,251189,2,1,5,0,201438,3,0,8,0,69,122,60,7,1,237254,0,201438,2,2,0,316,0,-1,133141,70
1755,143,243,3950,195,192,0,1914,192,243,192,33,1,62,143,1,192,192,117,192,Aalesunds FK,20,0,-1,1,0,255466,0,2,-1,50,0,2,1,4,0,2,0,0,10778,44,1,10,70,417,2,1,61,15,62,61,60,2,6,1,62,1,-1,62,1,0,0,255466,4202816,0,234207,0,0,2,3,255466,5,1755,0,545088,0,2,0,0,183475,2,0,3,0,255466,0,0,7,0,62,199,50,6,1,255466,0,255466,2,1,0,316,0,-1,526656,60
1756,149,0,3200,255,250,255,1918,250,0,250,67,1,60,149,1,250,250,255,250,HamKam Fotball,67,0,-1,1,0,227866,0,2,-1,40,0,2,1,4,0,2,0,0,7800,0,1,877,70,920,0,1,62,15,63,61,64,2,11,1,64,1,-1,64,1,0,0,227869,4194368,0,227869,0,0,0,2,227869,5,1756,0,524352,0,2,0,0,246911,0,0,3,0,227866,0,0,7,0,64,199,60,5,1,227866,0,227866,2,1,0,316,0,-1,524352,63
1757,80,1,2850,255,220,255,1998,220,1,220,145,1,59,70,1,220,220,255,220,Sandefjord Fotball,120,0,-1,1,0,272968,0,3,-1,40,0,1,3,4,0,1,0,0,6582,3,1,624,50,1456,0,1,61,3,60,59,61,2,10,3,58,1,-1,60,1,0,0,272968,263434,0,272968,0,0,0,1,272968,6,1757,0,4202762,0,2,0,0,201993,1,0,2,0,272968,0,0,7,0,61,199,50,6,1,201993,0,272968,2,1,0,316,0,-1,528650,60
1786,217,151,10450,87,169,1,2003,169,72,169,239,1,56,122,1,169,169,2,169,Randers FC,238,0,-1,1,0,255464,0,5,-1,50,0,2,3,4,0,2,0,0,10300,22,1,396,60,271,0,1,65,1,66,65,64,2,10,3,66,1,-1,66,1,0,0,255464,132120,0,255464,0,0,2,1,255464,3,1786,0,319512,0,2,0,1,223566,1,0,2,0,255464,0,0,7,0,66,80,60,4,1,255464,0,255464,2,1,0,316,0,-1,4198424,64
1787,41,78,10800,250,131,250,1920,129,235,135,84,1,46,187,1,135,129,250,131,Austria Klagenfurt,79,0,-1,1,0,242271,0,2,-1,40,0,2,3,4,0,2,0,0,30000,5,2,866,50,111822,0,2,68,1,67,68,67,2,14,3,66,0,-1,66,2,0,0,242271,139264,0,242271,0,0,0,3,242271,4,1787,0,315392,0,2,0,0,229507,2,1,3,0,242271,0,0,4,0,67,58,60,9,1,242271,0,242271,2,2,0,316,0,-1,4196352,67
1788,16,197,12550,8,211,255,2003,211,237,211,26,1,55,31,1,211,211,198,211,FC Nordsjælland,41,0,-1,1,0,260952,0,6,-1,60,0,1,0,4,0,4,0,0,10300,0,1,161,50,15001,2,1,68,15,68,68,68,2,12,0,69,1,-1,69,1,0,0,259716,139408,0,259716,0,0,2,2,259716,10,1788,0,299152,0,2,0,1,190942,2,0,5,0,259716,1,0,7,0,68,80,60,5,1,215247,0,260952,2,1,0,316,0,-1,4196496,68
1790,60,1,4500,255,60,255,1898,1,5,170,170,1,50,85,1,170,1,255,60,Portsmouth,190,0,-1,2,0,196916,0,9,-1,60,0,1,0,2,0,4,0,0,19669,0,0,387,50,17,0,0,66,1,67,66,69,2,-1,0,66,0,-1,66,0,0,0,196916,132104,0,264644,0,0,2,2,210029,4,1790,0,155656,0,2,0,0,196916,1,0,3,0,196916,2,0,3,0,67,55,60,4,0,221692,0,196916,2,1,0,316,0,-1,266248,69
1792,242,255,145000,81,242,0,1902,252,235,0,0,2,52,222,2,0,252,166,242,Norwich City,0,0,-1,1,0,270571,0,8,-1,50,0,1,1,4,0,4,0,0,27359,35,2,351,40,94,0,2,72,1,72,72,74,2,1,1,71,0,-1,71,2,0,0,270571,263170,0,270571,0,0,0,2,270571,5,1792,0,4211714,0,2,0,0,201368,1,1,3,0,270571,0,0,3,0,72,55,70,6,0,201368,0,270571,2,1,0,316,0,-1,532482,74
1793,56,1,7000,255,56,255,1871,1,1,168,168,1,51,56,1,168,1,255,56,Reading,168,0,-1,2,0,238839,0,6,-1,50,0,2,3,4,0,4,0,0,24161,0,2,397,40,1951,0,2,65,1,65,65,67,2,0,3,65,2,-1,65,2,0,0,238839,132164,2,238839,0,0,0,3,238839,8,1793,0,148548,0,2,0,0,208052,1,0,3,0,238839,0,0,3,0,65,55,50,10,0,235247,0,238839,2,1,0,316,0,-1,270404,67
1794,6,227,169500,255,1,255,1889,1,30,1,19,2,53,30,2,1,1,255,1,Sheffield United,30,0,-1,1,0,234741,1,1,-1,60,0,2,2,4,0,4,0,0,32050,4,2,447,60,1807,0,2,71,1,72,70,73,2,-1,2,70,0,-1,71,0,0,0,234741,263296,0,234741,0,0,4,1,234741,5,1794,0,4211840,0,2,0,0,271063,1,1,3,0,234741,1,0,3,0,73,68,50,7,0,233795,0,234741,2,1,0,316,0,-1,532608,71
1795,237,255,152500,30,37,30,1881,22,255,30,1,1,51,237,1,30,22,30,37,Watford,100,0,-1,2,0,239015,0,8,-1,70,0,2,3,5,0,5,0,0,22200,0,0,523,50,1923,0,0,70,1,70,70,70,2,0,3,69,0,-1,69,1,0,0,239015,139285,2,271464,0,0,0,1,271464,1,1795,0,167957,0,2,0,0,209532,2,0,3,0,239015,0,0,3,0,70,55,60,5,0,246832,0,239015,2,2,0,316,0,-1,264213,70
1796,29,108,178500,232,1,141,1882,1,122,1,69,2,53,32,2,1,1,200,1,Burnley,58,0,-1,1,0,228151,0,2,-1,60,0,2,3,4,0,4,0,0,21944,0,0,84,50,3,0,2,74,1,73,74,72,2,-2,3,72,0,-1,73,0,0,0,228151,270474,2,228151,0,0,1,6,228151,4,1796,0,4231306,0,2,0,0,228151,2,0,3,0,228151,2,0,3,0,74,68,60,5,0,241173,0,228151,2,1,0,366,0,-1,526474,71
1797,1,226,4700,255,255,255,1925,255,226,1,1,1,53,1,1,255,226,255,1,Rotherham United,1,0,-1,1,0,193884,0,1,-1,40,0,2,2,4,0,2,0,0,12021,0,2,411,40,1807,0,2,68,1,67,68,67,2,-1,2,66,0,-1,66,2,0,0,193884,4202504,0,193884,0,0,0,2,193884,5,1797,0,528392,0,2,0,0,187033,2,1,2,0,193884,0,0,3,0,67,55,60,4,0,220862,0,193884,2,1,0,316,0,-1,526344,67
1798,255,255,2900,1,1,1,2004,1,220,1,255,1,52,1,1,1,1,1,1,Milton Keynes Dons,1,0,-1,1,0,216467,0,9,-1,60,0,2,0,4,0,2,0,0,30500,0,0,317,50,1938,0,0,64,1,63,64,63,2,0,0,62,0,-1,62,0,0,0,208302,263170,0,216467,0,0,0,2,263801,2,1798,0,4195330,0,2,0,1,208302,0,0,3,0,208302,0,0,3,0,63,55,70,4,0,216467,0,216467,2,1,0,316,0,-1,532482,63
