assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,defensivestyle,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,defensivedepth,hasvikingclap,jerseytype,chancecreation,pitchcolor,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,defensivewidth,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,stadiummowpattern_code,matchdayoverallrating,matchdaymidfieldrating,attackrating,playersinboxcorner,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,playersinboxfk,stanchionflamethrower,stadiumgoalnetpattern,captainid,offensivestyle,personalityid,playersinboxcross,prev_el_champ,leftfreekicktakerid,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,offensivewidth,profitability,utcoffset,penaltytakerid,pitchlinecolor,freekicktakerid,crowdskintonecode,internationalprestige,haslargeflag,trainingstadium,form,genericint1,trait1vstrong,matchdayattackrating
631,25,25,3500,255,25,255,1929,25,225,80,112,1,57,0,1,80,25,255,25,Ross County,0,0,-1,1,0,231863,0,2,-1,36,0,2,2,4,0,2,0,0,6541,0,0,137,40,77,0,0,64,1,63,64,63,2,-4,2,62,2,-1,62,0,0,0,231863,4198672,0,252067,0,0,0,2,231863,6,631,0,542992,0,2,0,0,205393,3,0,3,0,231863,0,0,3,0,63,90,50,8,0,231863,0,231863,2,1,0,316,0,-1,526608,63
634,240,240,17980,90,185,24,1968,185,4,185,50,1,50,4,1,185,185,160,185,Fortuna Sittard,4,0,-1,1,0,216349,0,3,-1,50,0,2,1,4,0,2,0,1,12511,0,2,677,50,1905,0,2,68,1,69,69,69,2,5,1,69,2,-1,68,2,0,0,216349,270344,2,216349,0,0,2,2,216349,1,634,0,4198408,0,2,0,0,197860,2,1,2,0,216349,0,0,4,0,68,158,50,2,1,264257,0,216349,2,1,0,316,0,-1,526344,73
645,125,250,13750,5,150,5,1977,150,255,150,0,1,52,100,1,150,150,5,150,FC Volendam,1,0,-1,1,0,269258,0,1,-1,50,0,2,3,4,0,1,0,0,7384,0,2,906,50,111380,0,2,64,15,64,65,68,2,5,3,64,2,-1,66,2,0,0,269258,262144,0,269258,0,0,0,3,221907,6,645,0,4227072,0,2,0,0,223814,0,0,2,0,269258,0,0,4,0,65,158,50,8,1,225152,0,269258,2,1,0,316,0,-1,524288,66
670,5,5,37000,255,204,255,1904,202,1,206,5,1,50,1,1,206,202,255,204,Charleroi,1,0,-1,1,0,220782,0,5,-1,36,0,2,1,4,0,4,0,1,15000,8,1,103,40,232,0,1,70,1,69,70,70,2,4,1,68,1,-1,68,1,0,0,220782,132168,2,220782,0,0,0,2,220782,5,670,0,286792,0,2,0,0,220782,1,1,3,0,220782,0,0,8,0,70,122,50,6,1,262925,0,220782,2,4,0,316,0,-1,4198472,70
673,72,55,128000,255,72,255,1988,55,255,186,186,2,51,255,2,186,55,255,72,Genk,255,0,-1,2,0,229659,1,8,-1,60,0,2,3,4,0,5,0,1,24956,3,1,179,60,680,0,1,73,1,73,74,69,2,5,3,74,1,-1,73,1,0,0,229659,132120,2,229659,0,0,5,1,229659,8,673,0,155672,0,2,1,0,229659,1,1,4,0,229659,4,0,8,0,73,122,60,4,1,229659,0,229659,2,5,0,316,0,-1,266264,69
674,58,1,147000,255,255,255,1900,255,213,255,183,2,51,228,2,255,255,255,255,Gent,23,0,-1,2,0,176009,0,9,-1,60,0,2,0,4,0,5,0,0,20000,0,1,181,50,231,0,1,71,1,72,72,74,2,3,0,71,1,-1,71,1,0,0,176009,132226,1,176009,0,0,4,2,176009,3,674,0,148610,0,2,0,1,176009,1,1,5,0,176009,1,0,8,0,72,122,60,5,1,236947,0,176009,2,5,0,316,0,-1,270466,74
680,238,249,40000,250,204,0,1924,202,46,206,19,1,50,41,1,206,202,0,204,Sint-Truiden,70,0,-1,1,0,239028,0,5,-1,40,0,2,0,4,0,3,0,0,14600,38,1,451,40,673,2,1,65,15,66,65,65,2,5,0,66,1,-1,66,1,0,0,239028,270592,0,239028,0,0,0,1,239028,3,680,0,4215040,0,2,0,0,210361,2,0,3,0,239028,0,0,8,0,66,122,60,8,1,243445,0,239028,2,3,0,316,0,-1,526592,66
681,244,249,15000,181,200,14,1933,200,229,200,0,1,51,224,1,200,200,113,200,Westerlo,20,0,-1,1,0,235661,0,3,-1,40,0,2,0,0,1,3,0,0,8035,38,1,526,40,110724,0,1,69,0,69,69,67,2,5,0,67,0,-1,67,0,0,0,235661,263233,0,235661,0,0,1,2,235661,3,681,0,4235329,0,2,0,0,186296,1,0,2,0,235661,0,0,0,0,69,122,50,6,1,275401,0,235661,2,1,0,316,0,-1,528449,68
687,240,255,185000,12,1,12,1996,1,255,1,0,1,39,240,1,1,1,12,1,Columbus Crew,0,0,-1,3,0,237034,4,6,-1,70,0,1,1,4,0,4,0,0,20000,0,1,114,50,113149,0,1,69,0,68,69,71,2,-83,1,66,0,-1,66,1,0,0,202078,66714,0,237223,0,0,1,9,237223,5,687,0,83098,0,2,0,0,202078,1,0,5,0,237034,2,0,6,0,68,189,50,4,-5,237034,0,237034,2,2,0,316,0,-1,139418,71
688,1,1,277000,255,1,255,1995,1,239,1,1,1,38,47,1,1,1,255,1,D.C. United,36,0,-1,2,0,211119,4,4,-1,60,0,2,2,4,0,4,0,0,20000,0,1,522,50,689,0,1,68,3,69,68,68,2,-76,2,67,0,-1,67,1,0,0,192955,132234,0,211119,0,0,3,2,211119,4,688,0,139402,0,2,0,0,184111,1,1,3,0,211119,4,0,6,0,69,189,50,6,-5,184111,0,211119,2,3,0,366,0,-1,266378,68
689,0,246,261000,255,1,255,1995,255,31,1,29,1,40,42,1,1,255,255,1,New York Red Bulls,62,0,-1,3,0,244186,4,7,-1,60,0,1,2,4,0,4,1,0,25000,0,1,210,60,112828,0,1,67,1,68,67,65,2,-74,2,69,0,-1,69,1,0,0,244186,66688,0,244186,0,0,0,2,244186,7,689,0,90240,0,2,1,0,247459,1,1,4,0,244186,0,0,6,0,68,189,60,6,-5,271195,0,244186,2,4,0,366,0,-1,135296,65
691,52,38,220500,255,52,255,1996,38,235,84,84,1,42,22,1,84,38,255,52,New England Revolution,52,0,-1,3,0,210930,4,5,-1,60,0,2,0,4,0,3,0,0,65878,0,1,166,40,689,2,1,71,15,70,71,70,2,-71,0,69,0,-1,69,1,0,0,210930,66696,0,210930,0,0,1,7,210930,5,691,0,115848,0,2,0,0,210930,1,0,4,0,210930,0,0,6,0,70,189,60,5,-5,210930,0,210930,2,3,0,366,0,-1,139400,70
693,0,246,285500,255,255,255,1997,255,15,255,29,1,41,38,1,255,255,255,255,Chicago Fire FC,106,0,-1,1,0,193348,4,4,-1,40,0,2,3,4,0,2,0,0,61500,0,1,607,50,691,0,1,69,3,68,69,67,2,-87,3,65,0,-1,65,1,0,0,193348,263440,0,193348,0,0,4,3,227772,3,693,0,4219152,0,2,0,0,211826,1,0,6,0,193348,1,0,6,0,68,189,60,3,-6,193348,0,193348,2,1,0,366,0,-1,528656,67
694,1,129,179000,255,255,153,1995,255,155,1,14,1,39,1,1,255,255,204,1,Colorado Rapids,14,0,-1,1,0,228408,4,4,-1,40,0,2,2,4,0,2,0,0,18061,0,1,115,40,111065,0,1,63,1,67,63,68,2,-104,2,67,0,-1,67,1,0,0,228408,270656,0,228408,0,0,0,8,231985,3,694,0,4215104,0,2,0,1,212287,2,0,3,0,228408,1,0,6,0,67,189,60,4,-7,276619,0,228408,2,1,0,316,0,-1,526656,68
695,0,220,178000,255,1,255,1995,1,1,1,0,1,33,62,1,1,1,255,1,FC Dallas,127,0,-1,2,0,190584,4,6,-1,70,0,1,3,4,0,3,0,0,20500,0,1,169,40,698,0,1,71,1,69,71,73,2,-96,3,65,0,-1,65,1,0,0,252238,132104,0,190584,0,0,2,3,190584,6,695,0,172040,0,2,0,0,241487,1,0,6,0,190584,0,0,6,0,69,189,70,4,-6,241487,0,190584,2,2,0,316,0,-1,266248,73
696,156,118,292500,43,255,12,1995,255,255,124,191,1,39,255,1,255,35,24,69,Sporting KC,255,0,-1,3,0,185068,4,7,-1,70,0,2,0,4,0,3,0,1,18467,0,1,240,70,698,0,1,70,1,69,70,72,2,-94,0,66,0,-1,66,1,0,0,185068,2098258,0,221797,0,0,4,2,221797,9,696,0,2114642,0,2,0,0,185068,1,1,6,0,185068,2,0,6,0,69,189,70,6,-6,185068,0,185068,2,2,0,366,0,-1,2105426,72
697,255,255,432000,93,1,0,1995,1,255,1,255,1,34,210,1,1,1,36,1,Los Angeles Galaxy,0,0,-1,1,0,242816,0,9,-1,50,0,2,0,4,0,8,0,0,27000,14,1,97,70,112996,0,1,69,15,70,69,70,2,-118,0,67,0,-1,67,1,0,0,201895,263168,0,242816,0,0,2,2,242816,4,697,0,4211712,0,2,0,0,204677,1,0,5,0,201895,5,0,6,0,70,189,80,7,-8,163050,0,242816,2,6,0,366,0,-1,532480,70
698,114,255,248000,255,114,255,2005,255,1,50,50,1,30,1,1,50,255,255,114,Houston Dynamo,1,0,-1,2,0,156519,1,4,-1,50,0,1,0,4,0,4,0,0,22039,16,1,220,50,695,0,1,68,1,68,68,66,2,-95,0,66,0,-1,66,1,0,0,243544,1056900,0,156519,0,0,1,2,156519,4,698,0,1069188,0,2,0,0,156519,2,1,3,0,156519,2,0,6,0,68,189,70,5,-6,238504,0,156519,2,2,0,366,0,-1,1050756,66
700,220,249,8550,1,1,1,1904,1,255,1,36,1,57,255,1,1,1,1,1,IF Elfsborg,30,0,-1,1,0,198455,0,6,-1,50,0,2,2,4,0,2,0,0,16200,0,1,62,50,319,2,1,64,15,66,63,67,2,12,2,67,1,-1,67,1,0,0,198455,270470,0,198455,0,0,3,1,198455,7,700,0,4214918,0,2,0,0,198455,2,0,4,0,198455,6,0,7,0,66,25,50,6,1,234522,0,198455,2,1,0,316,0,-1,526470,66
702,68,17,14700,255,169,255,1897,169,32,169,126,1,58,95,1,169,169,255,169,IFK Norrköping,223,0,-1,3,0,239170,0,8,-1,70,0,1,0,4,0,3,0,0,16000,0,1,349,50,320,2,1,65,15,65,64,64,2,16,0,62,1,-1,63,1,0,0,239170,66570,0,263761,0,0,6,1,263761,9,702,0,115722,0,2,0,1,202905,1,1,4,0,211177,13,0,7,0,65,25,60,4,1,202905,0,211177,2,1,0,316,0,-1,139274,62
708,97,1,27900,255,169,255,1889,169,1,169,33,1,59,77,1,169,169,255,169,Hammarby IF,24,0,-1,2,0,197240,0,8,-1,50,0,1,0,4,0,4,0,1,30000,0,1,464,60,710,2,1,65,15,65,67,66,2,18,0,64,1,-1,64,1,0,0,197240,132232,0,197240,0,0,1,2,197240,2,708,0,172168,0,2,0,0,197240,1,0,3,0,197240,1,0,7,0,65,25,60,3,1,197240,0,197240,2,1,0,316,0,-1,266376,66
710,128,1,29250,95,169,47,1891,169,15,169,255,1,59,125,1,169,169,62,169,Djurgårdens IF,210,0,-1,3,0,201967,0,9,-1,50,0,2,3,4,0,4,0,1,30000,0,1,464,50,433,2,1,67,15,66,67,64,2,18,3,67,1,-1,67,1,0,0,208437,66696,0,201967,0,0,5,2,208437,4,710,0,106632,0,2,0,0,208437,1,0,4,0,208437,12,0,7,0,66,25,60,5,1,208440,0,208437,2,1,0,316,0,-1,135304,64
711,204,255,17550,1,169,1,1940,169,255,169,1,1,57,255,1,169,169,1,169,BK Häcken,255,0,-1,3,0,234488,0,7,-1,50,0,1,1,4,0,2,0,0,6316,18,1,218,60,319,2,1,72,15,68,71,66,2,11,1,68,1,-1,68,1,0,0,234488,66560,0,213614,0,0,3,2,234488,7,711,0,99328,0,2,0,0,213614,1,0,5,0,213614,1,0,7,0,69,25,60,4,1,234488,0,234488,2,1,0,316,0,-1,139264,65
718,146,0,5000,18,255,214,2020,255,255,255,63,1,38,255,1,255,255,2,255,Estrela Amadora,255,0,-1,1,0,251447,0,1,-1,50,0,1,0,4,0,2,0,0,9288,0,1,929,50,10020,0,1,68,1,68,68,68,2,-9,0,69,1,-1,69,0,0,0,188840,262144,0,239953,0,0,0,3,239953,1,718,0,4194304,0,2,0,0,188840,0,0,2,0,251447,0,0,4,0,68,81,50,3,0,239953,0,251447,2,1,0,316,0,-1,524288,68
741,23,168,31200,255,255,255,1966,255,255,255,31,1,36,255,1,255,255,255,255,Antalyaspor,255,0,-1,2,0,209782,4,5,-1,50,0,1,3,4,0,4,0,0,32539,1,1,20,60,113142,0,1,70,12,71,72,70,2,30,3,70,0,-1,69,1,0,0,209782,131137,0,209782,0,0,0,4,209782,5,741,0,180289,0,2,0,0,194077,0,1,3,0,209782,0,0,1,0,70,98,60,5,3,186651,0,209782,9,3,0,316,0,-1,262209,73
744,110,0,16500,255,1,255,1939,1,255,1,10,1,41,255,1,1,1,255,1,Rio Ave,255,0,-1,2,0,251294,0,3,-1,50,0,2,3,4,0,3,0,0,9065,0,1,516,50,1896,0,1,70,3,70,70,69,2,-8,3,71,1,-1,70,1,0,0,251294,132100,0,251294,0,0,0,1,251294,6,744,0,164868,0,2,0,0,251294,1,0,4,0,251294,0,0,4,0,70,81,50,6,0,251294,0,251294,2,2,0,316,0,-1,270340,69
746,234,255,10800,1,255,1,1926,255,255,255,33,1,41,255,1,255,255,1,255,İstanbulspor,255,0,-1,1,0,211607,0,2,-1,50,0,2,1,4,0,4,0,0,4488,30,0,231,50,111117,0,0,65,0,64,65,64,2,28,1,63,1,-1,65,0,0,0,211607,131136,0,269862,0,0,0,4,269862,3,746,0,278592,0,2,0,0,269860,0,0,3,0,269862,0,0,1,0,65,98,50,10,3,269862,0,211607,9,1,0,316,0,-1,4194368,64
748,18,235,15000,255,1,255,1965,1,235,1,29,1,41,18,1,1,1,255,1,Samsunspor,29,0,-1,1,0,240040,0,4,-1,50,0,2,0,4,0,3,0,0,33919,1,1,924,60,436,0,1,71,1,69,70,72,2,36,0,67,1,-1,67,0,0,0,200713,262144,0,200713,0,0,0,1,200713,3,748,0,4227072,0,2,0,0,211287,0,0,2,0,240040,0,0,5,0,70,98,50,10,3,231745,0,240040,2,3,0,316,0,-1,524288,72
781,153,1,7800,255,96,255,1914,96,255,96,1,1,47,248,1,96,96,255,96,Austria Lustenau,1,0,-1,1,0,240019,0,2,-1,40,0,2,1,4,0,2,0,0,8800,25,1,903,50,15009,0,1,64,15,63,63,66,2,9,1,59,1,-1,63,0,0,0,267630,4194624,0,265689,0,0,0,3,265689,3,781,0,557376,0,2,0,0,269447,0,0,2,0,240019,0,0,4,0,65,58,50,10,1,240019,0,240019,2,1,0,316,0,-1,524608,65
819,76,9,70250,255,220,255,1992,220,10,220,187,2,55,74,2,220,220,255,220,FC København,177,0,-1,3,0,231390,0,10,-1,60,0,2,0,4,0,6,0,1,38065,0,1,248,60,269,0,1,74,1,73,75,70,2,12,0,72,1,-1,72,1,0,0,231390,66712,0,231390,0,0,9,2,231390,5,819,0,106648,0,2,0,1,207554,1,0,5,0,231390,15,0,7,0,73,33,70,3,1,231390,0,231390,2,4,0,316,0,-1,135320,70
822,25,196,3250,255,255,255,1891,255,255,255,25,1,55,255,1,255,255,255,255,Vejle BK,255,0,-1,1,0,192128,0,1,-1,40,0,2,2,4,0,2,0,0,11060,15,1,690,60,271,0,1,64,0,64,64,63,2,9,2,64,1,-1,64,1,0,0,192128,4202560,0,192128,0,0,6,2,192128,7,822,0,544832,0,2,0,1,207997,2,0,2,0,192128,5,0,7,0,64,33,50,7,1,260896,0,192128,2,1,0,316,0,-1,526400,63
834,25,255,942,255,60,255,1895,10,222,40,25,1,53,39,1,40,10,255,60,Shelbourne,28,0,-1,1,0,261861,0,4,-1,50,0,2,0,4,0,3,0,1,3600,1,0,143,60,305,0,1,58,1,59,58,61,2,-6,0,59,1,-1,60,1,0,0,236379,270656,0,236379,0,0,7,2,236379,4,834,0,4215104,0,2,0,0,208290,2,0,2,0,261861,13,0,3,0,59,161,70,9,0,261861,0,261861,2,1,0,316,0,-1,526656,63
837,255,255,1050,1,22,1,1903,22,255,22,255,1,53,255,1,22,22,1,22,Dundalk,255,0,-1,2,0,248723,0,9,-1,60,0,2,0,4,0,4,0,0,4500,0,1,145,50,1572,2,1,60,15,62,61,64,2,-6,0,60,1,-1,60,0,0,0,248723,132360,0,248723,0,0,12,2,248723,3,837,0,181512,0,2,0,0,200845,1,1,4,0,248723,14,0,3,0,60,161,70,3,0,200845,0,248723,2,2,0,316,0,-1,270600,68
873,81,0,14000,255,120,255,1922,120,65,120,156,1,52,121,1,120,120,255,120,Lech Poznań,198,0,-1,1,0,213959,0,10,-1,60,0,2,3,4,0,6,0,0,42837,0,1,388,60,1871,0,1,69,1,69,68,71,2,16,3,68,1,-1,68,1,0,0,213959,132242,1,213959,0,0,5,2,258276,10,873,0,279698,0,2,0,1,206626,1,1,4,0,214658,8,0,5,0,69,59,60,4,1,206626,0,214658,2,4,0,316,0,-1,4202642,71
874,87,40,3500,255,255,255,1920,255,53,255,159,1,50,118,1,255,255,255,255,Ruch Chorzów,236,0,-1,1,0,256597,4,5,-1,40,0,2,2,4,0,4,0,0,9300,0,1,108,70,111086,0,1,62,0,62,62,63,2,18,2,62,0,-1,62,1,0,0,244512,4198728,0,256597,0,0,3,2,185109,3,874,0,575816,0,2,0,0,185109,3,0,2,0,244512,14,0,0,0,62,59,70,6,1,244512,0,256597,2,2,0,316,0,-1,526664,63
894,155,1,24700,255,230,255,1896,230,33,230,230,1,47,56,1,230,230,255,230,FC Zürich,129,0,-1,1,0,233735,0,6,-1,50,0,2,0,4,0,4,0,0,26104,0,1,539,60,322,0,1,68,0,69,69,67,2,8,0,68,1,-1,67,1,0,0,233735,270336,0,233735,0,0,10,1,233735,8,894,0,4198400,0,2,0,1,204842,2,1,3,0,233735,13,0,4,0,68,151,80,7,1,233735,0,233735,2,3,0,316,0,-1,526336,69
896,4,230,65000,129,110,1,1893,110,1,110,22,1,47,7,1,110,110,7,110,FC Basel,169,0,-1,3,0,183346,0,8,-1,60,0,2,0,4,0,6,0,0,38512,0,1,41,60,900,0,1,69,3,67,68,70,2,7,0,66,1,-1,68,1,0,0,183346,66834,0,183346,0,0,13,4,183346,7,896,0,66834,0,2,0,1,183346,1,0,5,0,183346,20,0,4,0,69,151,60,7,1,183346,0,183346,2,6,0,316,0,-1,139538,67
897,98,0,34000,255,180,255,1901,180,255,180,170,1,47,255,1,180,180,255,180,FC Luzern,255,0,-1,2,0,231077,0,6,-1,50,0,2,3,4,0,4,0,0,16490,3,1,292,50,898,0,1,69,1,65,66,64,2,8,3,62,1,-1,66,1,0,0,231077,132224,0,231077,0,0,3,2,231077,8,897,0,155776,0,2,0,0,257186,1,0,3,0,231077,1,0,4,0,67,151,60,7,1,212150,0,231077,2,3,0,316,0,-1,266368,63
898,148,45,33000,255,20,255,1879,20,45,20,88,1,47,168,1,20,20,255,20,FC St. Gallen,88,0,-1,3,0,210619,0,6,-1,50,0,2,3,4,0,5,0,0,19568,25,1,461,50,897,0,1,70,3,69,71,66,2,9,3,67,1,-1,67,1,0,0,210619,66690,0,210619,0,0,1,2,228645,10,898,0,106626,0,2,0,1,228645,1,1,4,0,210619,2,0,4,0,68,151,50,8,1,228645,0,210619,2,4,0,316,0,-1,135298,68
900,209,255,85000,1,102,1,1898,102,255,102,0,1,46,219,1,102,102,1,102,BSC Young Boys,0,0,-1,3,0,236657,0,9,-1,60,0,2,1,4,0,6,0,0,31120,12,1,48,50,896,2,1,69,15,73,69,74,2,7,1,69,1,-1,68,1,0,0,236657,73872,0,236657,0,0,8,2,236657,5,900,0,69776,0,2,0,0,244401,2,0,3,0,236657,16,0,4,0,71,151,70,6,1,240240,0,236657,2,5,0,316,0,-1,133264,77
917,107,19,4500,1,255,1,1912,255,255,255,174,1,59,255,1,255,255,1,255,Stabæk Fotball,255,0,-1,1,0,202322,0,3,-1,40,0,2,2,4,0,2,0,0,4938,0,1,32,60,920,0,1,64,3,64,64,64,2,10,2,63,1,-1,64,1,0,0,202322,4198472,0,202322,0,0,1,1,202322,9,917,0,542792,0,2,0,0,189544,3,1,3,0,202322,1,0,7,0,64,23,50,8,1,190981,0,202322,2,1,0,316,0,-1,526408,63
918,228,255,27050,1,250,1,1916,250,235,250,1,1,67,210,1,250,250,1,250,FK Bodø/Glimt,1,0,-1,3,0,224874,0,9,-1,80,0,2,1,4,0,5,0,1,4616,0,1,58,60,418,2,1,71,15,70,72,69,2,14,1,72,1,-1,71,1,0,0,224874,66696,0,222227,0,0,2,3,222227,7,918,0,99464,0,2,0,1,222227,1,0,4,0,224874,2,0,7,0,70,23,70,6,1,224874,0,224874,2,4,0,316,0,-1,139400,68
919,19,204,9550,255,1,255,1908,1,245,1,25,1,60,10,1,1,1,255,1,SK Brann,12,0,-1,1,0,209264,0,5,-1,40,0,1,3,4,0,5,0,0,16750,1,1,46,50,920,0,1,66,1,65,67,64,2,5,3,64,1,-1,64,1,0,0,209264,132168,0,209264,0,0,7,2,209264,4,919,0,286792,0,2,0,0,221552,1,0,2,0,209264,3,0,7,0,65,23,60,4,1,221552,0,209264,2,1,0,316,0,-1,4198472,64
920,46,25,14850,63,1,226,1913,1,255,1,202,1,59,255,1,1,1,31,1,Vålerenga Fotball,255,0,-1,2,0,222215,0,7,-1,60,0,2,0,4,0,5,0,0,16556,0,1,361,50,299,2,1,67,15,65,66,65,2,10,0,65,1,-1,65,1,0,0,222215,132096,0,214877,0,0,4,1,214877,8,920,0,132096,0,2,0,0,190697,1,0,5,0,222215,5,0,7,0,66,23,60,5,1,214877,0,222215,2,2,0,316,0,-1,270336,65
922,51,51,6550,255,250,255,1907,250,198,250,102,1,59,36,1,250,250,255,250,Strømsgodset Toppfotball,5,0,-1,2,0,205291,0,5,-1,60,0,2,1,4,0,3,0,0,8935,0,1,142,70,920,2,1,64,15,64,64,63,2,10,1,65,1,-1,65,1,0,0,205291,132096,0,204626,0,0,5,2,205291,7,922,0,155648,0,2,0,0,203363,1,1,3,0,205291,2,0,7,0,64,23,60,5,1,205291,0,205291,2,1,0,316,0,-1,266240,62
980,124,37,12050,2,37,136,1997,136,248,108,108,1,36,223,1,2,37,37,124,Daejeon Hana Citizen,0,0,-1,1,0,238578,4,6,-1,60,0,1,0,4,0,3,0,0,40535,0,0,131,50,983,0,1,66,1,66,66,67,2,127,0,65,0,-1,65,0,0,0,238578,132097,0,238578,0,0,1,4,238578,6,980,0,295937,0,2,0,0,208063,0,1,2,0,238578,0,0,2,0,66,42,40,1,9,267825,0,238578,4,2,0,316,0,-1,4202497,67
982,1,255,20300,1,1,1,1983,1,255,1,1,1,37,255,1,1,255,1,1,FC Seoul,255,0,-1,3,0,180283,0,7,-1,60,0,2,1,4,0,5,0,1,66704,4,1,443,50,983,0,1,68,1,67,68,69,2,126,1,67,1,-1,67,1,0,0,180283,66560,1,244582,0,0,2,4,238097,8,982,0,66560,0,2,0,0,193847,1,1,7,0,180283,6,0,2,0,67,42,50,3,9,244582,0,180283,4,6,0,316,0,-1,139264,69
983,1,1,14050,255,255,255,1995,255,204,204,204,1,37,1,1,255,1,255,1,Suwon Bluewings,1,0,-1,1,0,199183,0,3,-1,50,0,2,1,4,0,5,0,0,44031,5,1,469,50,982,0,1,67,1,65,67,65,2,127,1,65,1,-1,65,1,0,0,199183,4194376,1,199183,0,0,5,4,199183,8,983,0,557128,0,2,0,0,199183,0,0,2,0,199183,4,0,2,0,65,42,60,9,9,226114,0,199183,4,3,0,316,0,-1,524360,65
1013,44,29,107500,17,255,217,1908,255,29,255,63,2,-34,44,2,255,255,27,255,San Lorenzo de Almagro,63,0,-1,1,0,246690,0,9,-1,50,0,2,2,4,0,7,0,1,47964,23,0,82,50,111711,0,1,72,3,72,72,71,2,-58,2,72,1,-1,72,1,1,0,231360,132360,2,237994,1,0,0,4,237994,6,1013,1,286984,0,2,0,0,231360,1,0,2,0,237994,15,0,1,0,72,39,50,10,-3,246690,0,237994,7,7,0,316,0,-1,4198664,71
1035,1,1,100000,255,255,255,1908,255,255,255,1,2,-19,255,2,255,255,255,255,Atlético Mineiro,255,0,-1,2,0,230463,0,7,-1,50,0,2,0,4,0,6,0,0,61846,0,1,44,60,567,0,1,75,1,75,75,77,2,-43,0,76,1,-1,76,1,0,0,230463,132232,1,230463,1,0,2,2,230463,9,1035,0,155784,0,2,0,1,230225,1,1,5,0,230463,2,0,1,0,75,190,70,2,-3,230384,0,230463,7,7,0,366,0,-1,266376,77
1039,0,220,77000,1,255,1,1924,255,255,255,29,2,-25,255,2,255,255,1,255,Athletico Paranaense,255,0,-1,1,0,230267,0,5,-1,60,0,2,0,4,0,3,0,0,42370,0,2,129,50,1053,0,0,72,1,74,72,74,2,-49,0,76,1,-1,76,1,1,0,230267,132228,0,230355,0,0,1,2,230355,8,1039,2,296068,0,2,0,1,230375,1,1,2,0,230267,1,0,1,0,74,162,50,10,-3,230497,0,230267,7,4,0,366,0,-1,4202628,74
1041,30,30,134000,250,250,250,1910,250,250,250,30,2,-23,250,2,250,250,250,250,Corinthians,250,0,-1,1,0,230470,0,8,-1,60,0,2,3,4,0,8,0,2,47605,8,1,434,50,383,0,1,73,3,73,73,74,2,-46,3,74,1,-1,74,0,1,0,230442,263432,2,230470,1,0,3,2,230470,5,1041,0,4219144,0,2,0,1,230258,1,1,2,0,230470,7,0,1,0,73,66,50,4,-3,230442,0,230470,7,7,0,316,0,-1,528648,74
1043,0,215,364640,1,230,1,1895,230,255,230,15,2,-22,255,2,230,230,1,230,Flamengo,255,0,-1,2,0,230406,0,10,-1,60,1,2,3,4,0,8,0,2,78838,0,0,402,60,567,0,1,76,3,76,76,77,2,-43,3,75,1,-1,75,1,1,0,230406,132244,1,230406,3,0,3,2,230460,7,1043,0,172180,0,2,0,1,230430,1,1,4,0,230406,7,0,1,0,76,190,60,3,-3,230430,0,230406,7,7,0,366,0,-1,266388,77
1048,0,200,35000,255,255,255,1909,255,255,255,0,2,-30,255,2,255,255,255,255,Internacional,255,0,-1,1,0,230431,0,7,-1,50,0,2,2,4,0,6,0,1,50128,1,1,386,50,1041,0,1,74,1,74,74,71,2,-51,2,75,1,-1,75,0,1,0,230276,262409,1,230183,2,0,1,2,230431,5,1048,1,4243721,0,2,0,0,230313,0,1,3,0,230183,3,0,1,0,74,190,60,4,-3,230183,0,230431,7,6,0,366,0,-1,524553,71
1053,255,255,40000,1,70,1,1912,70,1,70,255,2,-23,1,2,70,70,1,70,Santos,1,0,-1,1,0,230464,0,7,-1,60,0,2,1,4,0,5,0,0,16068,0,1,433,50,1035,0,1,73,3,73,73,74,2,-46,1,72,1,-1,72,0,0,0,230423,270408,0,230464,3,0,1,2,230464,7,1053,0,4198472,0,2,0,1,230328,2,1,3,0,230464,8,0,1,0,73,162,50,6,-3,230498,0,230464,7,8,0,316,0,-1,526408,74
